Step,Position_X,Position_Y,Position_Z,Velocity_X,Velocity_Y,Velocity_Z,Orientation_W,Orientation_X,Orientation_Y,Orientation_Z,Angular_Velocity_X,Angular_Velocity_Y,Angular_Velocity_Z,Action_Type,Action_Vector_0,Action_Vector_1,Action_Vector_2,Action_Vector_3,Curiosity_Reward,World_Loss,Self_Loss,VAE_Loss,VAE_KLD_Loss,Is_Interacting
628,0.3653066250163559,-1.1230932963014058,0.19915671364944199,-1.5470730555796705e-15,1.1918476174840168e-14,0.004347580959430469,-0.4409585311767528,0.48002506953892654,-0.26566708019900953,0.7103185967543877,-5.663722029862449e-14,-7.352400591063457e-15,-1.5158212275390381e-30,stop,0.0,0.0,0.0,0.0,0.6821012496948242,0.6821012496948242,0.04751982167363167,57.718475341796875,18.776512145996094,0
632,0.36461761019612665,-1.1213903350188776,0.19607149645468502,-6.27426773614989e-15,4.031666248602425e-15,0.02044436632338048,-0.4409585311767525,0.4800250695389268,-0.2656670801990084,0.7103185967543881,-1.6177894597859032e-14,-2.518435563447889e-14,-8.900481181240444e-31,stop,0.0,0.0,0.0,0.0,0.7249687910079956,0.7249688506126404,0.05662400647997856,55.14272689819336,17.171443939208984,0
636,0.3600638219632657,-1.1217352401972784,0.1983850911589644,1.027860513369802e-14,-6.181605468918516e-15,0.008373437431488356,-0.44166426825938576,0.47875233516337085,-0.2655966426772257,0.7107652911595409,2.8085222925854536e-14,4.669807203815099e-14,1.4451904045704952e-29,stop,0.0,0.0,0.0,0.0,0.7418583631515503,0.7418583631515503,0.09112408012151718,69.88883972167969,16.172393798828125,0
640,0.3687963374518614,-1.1110974346434088,0.19934086312532576,0.17010525463261533,0.20213796792387803,0.0033868010852320385,-0.4371392763166108,0.4864141041044052,-0.2652393420450852,0.7084904119754825,-0.3262237601004546,0.3490958667068188,4.916851356872143e-15,left,0.0,-50.0,0.0,0.0,0.7895684242248535,0.7895683646202087,0.10371129959821701,64.46359252929688,15.94353199005127,0
644,0.3781206770396963,-1.1130094314995767,0.19952496291290736,-0.016727557318480663,-0.17422267867562424,0.00242628045439916,-0.42882966031119546,0.5083873479414233,-0.27893494270785896,0.6927068100048059,0.32656182651366017,0.8920921695082008,-2.5596884471359536e-14,right,0.0,50.0,0.0,0.0,0.7528284192085266,0.7528284788131714,0.05947080999612808,50.17982482910156,13.831411361694336,0
648,0.34306605017771075,-1.1424259790972873,0.19965685070466768,-0.6779901201996194,-0.5156245683386873,0.0017381702365606433,-0.40488106578837596,0.4989690083377466,-0.3131969972439731,0.6992917075168797,0.1204118871166612,-0.15832851037865261,-4.744899630689943,rotate_right,0.0,0.0,0.0,-5.0,0.7193349599838257,0.7193349599838257,0.07656118273735046,56.76211166381836,15.107796669006348,0
652,0.26321552820152133,-1.1957441683373367,0.19975133419019778,-1.4852045867460837,-0.9671900564571742,0.0012452129207236873,-0.3165426907243155,0.43043360124496327,-0.3819928330068119,0.754061745084401,0.6123044581784957,-0.9030029787100678,-3.915826152472005,right,0.0,50.0,0.0,0.0,0.7671944499015808,0.767194390296936,0.10838361829519272,62.48069381713867,15.76928997039795,0
656,0.16224034512704738,-1.262065648847114,0.2030090832285197,-1.7097674436940469,-0.9479825480532432,0.12478685164851325,-0.2574151634832682,0.3376861926855345,-0.438969657431731,0.7918403303272062,0.9564083035886709,-1.3537153654545224,-3.2855280796214705,forward,50.0,0.0,0.0,0.0,0.7121011018753052,0.7121010422706604,0.08410023897886276,56.851043701171875,15.454538345336914,0
660,0.05684639556471694,-1.3211024480967142,0.19563172420147734,-1.6293450401267553,-0.9648289301997848,0.022738830253126507,-0.14253186770252158,0.2635887554354438,-0.4858537813160725,0.8210674380817319,0.4635453922822779,-0.78280756530833,-4.0998877805293015,right,0.0,50.0,0.0,0.0,0.6936049461364746,0.6936049461364746,0.07227537781000137,58.166500091552734,15.761996269226074,0
664,-0.04164736626011034,-1.3783824049622488,0.1972292297740909,-1.4501509045668053,-0.8494817990966049,0.014404018569968813,-0.2708811094035943,0.3269286209329706,-0.44282172010905324,0.7897151547126365,0.10006467160419896,-0.17082046277663315,4.744923817134607,rotate_left,0.0,0.0,0.0,5.0,0.6122417449951172,0.612241804599762,0.04750775918364525,57.767494201660156,15.582143783569336,0
668,-0.13698111039602157,-1.4345601880593462,0.19801220364598468,-1.4544569838335335,-0.8618120827212822,0.01031893749939286,-0.2745838661019853,0.31812919834312725,-0.44495953221907375,0.7908277488337326,0.10107688172383025,-0.17058472429762975,-4.74491585050801,rotate_right,0.0,0.0,0.0,-5.0,0.6537604331970215,0.6537604331970215,0.052233997732400894,55.97673797607422,16.95054054260254,0
672,-0.24533807864683815,-1.493127414252895,0.1995508129329158,-1.8533603346952783,-0.9193950662669848,0.002291410784711234,-0.39651423271497643,0.3661615852319518,-0.39561787581751795,0.7430939732554104,0.35693478597909184,-0.6404723393587223,4.1031274292527256,right,0.0,50.0,0.0,0.0,0.6481743454933167,0.6481744647026062,0.06388858705759048,66.58799743652344,18.04138946533203,0
676,-0.3554172694593312,-1.5569357991678412,0.19967536947701575,-1.4961414588470419,-1.0181381116804065,0.0016415505546206743,-0.29766999097310953,0.28162667121391993,-0.4466539160124538,0.7953485235076352,0.7223126226876707,-1.1899674517753744,-4.083307643772004,backward,-50.0,0.0,0.0,0.0,0.6502339839935303,0.650234043598175,0.07203227281570435,55.692745208740234,16.168018341064453,0
680,-0.35626339637912235,-1.5566530721351814,0.19529136660242646,0.13187905409477352,-0.04406640748799025,0.024514609030821144,-0.2957277552048274,0.28544578014169164,-0.44974242709334583,0.7929675596599153,0.22033203743996044,0.6593952704738656,-5.335267573701797e-14,backward,-50.0,0.0,0.0,0.0,0.6642131209373474,0.6642131805419922,0.04835134744644165,50.619285583496094,14.803678512573242,0
684,-0.36431581602394575,-1.5636553530916972,0.19780982324004281,-0.19753234421318228,-0.06622051919958971,0.05329117998399578,-0.2985082246724378,0.2839953827437339,-0.46422851370210144,0.7840480530229555,0.5928993027331814,-0.03992873206934881,6.4506880945783e-14,forward,50.0,0.0,0.0,0.0,0.7214231491088867,0.7214232087135315,0.07262460142374039,53.605430603027344,13.824163436889648,0
688,-0.393450254884939,-1.5724282804836598,0.19895518783756974,-0.29404861322270937,-0.14084726093237518,0.005399019977888719,-0.2464432070683147,0.23396645969319224,-0.4904046123348254,0.8025140233224883,0.22100134965660054,-0.5185902613264525,-4.507897441469033,backward,-50.0,0.0,0.0,0.0,0.7362300157546997,0.7362300157546997,0.09472978115081787,54.47388458251953,12.817598342895508,0
692,-0.4091836368665953,-1.5776783062032205,0.19975825668322567,-0.23696677857649276,0.03625990584332618,0.0012090955657697994,-0.1985283392114636,0.18577159110310795,-0.507472439631887,0.8176473185200441,0.0006209998749679693,-0.040064248815255915,8.508598110907223e-16,forward,50.0,0.0,0.0,0.0,0.7213662266731262,0.7213663458824158,0.06121687963604927,55.897090911865234,13.164519309997559,0
696,-0.42395575840283867,-1.5709420732782267,0.19552923314204226,5.897225961728307e-16,-1.460959445930693e-14,0.02327356621542842,-0.19903060671172426,0.18496362283122614,-0.5072892480593562,0.8178220433715907,5.710793266770342e-14,2.3064006404463715e-15,1.3949741864693267e-31,stop,0.0,0.0,0.0,0.0,0.6255456209182739,0.6255455613136292,0.060372352600097656,54.480247497558594,14.320777893066406,0
700,-0.44414668010785135,-1.5764063626489655,0.197623372467372,-0.30128784268032704,-0.0391377740709741,0.06641508542766092,-0.21096995237984537,0.16672231933573214,-0.5122448963859532,0.8156595573857417,0.37747240727496995,-0.8021544799159572,-2.127558673962065e-15,left,0.0,-50.0,0.0,0.0,0.6190642714500427,0.6190642714500427,0.025924276560544968,55.44065475463867,15.23406982421875,0
704,-0.4300715823231558,-1.5838383664673614,0.19917172134564934,0.4718918487975511,-0.06634087603200937,0.06147514834660608,-0.21397612951931708,0.1625979196911234,-0.5253010808271512,0.8073629338716747,0.5314518968907352,0.2474822512723064,1.4991591202220033e-14,left,0.0,-50.0,0.0,0.0,0.6192097663879395,0.6192097663879395,0.03642011806368828,66.1005859375,16.971656799316406,0
708,-0.4078613205578858,-1.580610199323893,0.19842620197921967,-1.4802973661668754e-17,2.2204460492503132e-17,-0.16333333333333333,-0.1813453099002211,0.14277009501681887,-0.5392245821501904,0.809918161637973,0.0,0.0,0.0,stop,0.0,0.0,0.0,0.0,0.5980261564254761,0.5980260372161865,0.04576212540268898,54.22767639160156,15.753684997558594,0
712,-0.380558635329745,-1.5847763317320247,0.19886970610705143,0.376333838312661,-0.06239268788115336,0.005845011615371272,-0.16447662139867744,0.16804570852076145,-0.5488107313824215,0.8021937808164078,0.18931643837218218,1.2474092682866407,1.665449121437257e-13,forward,50.0,0.0,0.0,0.0,0.6076852083206177,0.6076852083206177,0.05462503433227539,50.825462341308594,14.560251235961914,0
716,-0.34350564335099876,-1.5893587548920922,0.19918742934196035,0.7534767475193805,-0.0655540048354076,0.004187325172416989,-0.1324420083903594,0.21476714562416774,-0.564560446982502,0.7858789278743216,0.2752256713732292,2.2093955518845863,-2.8436717362045814e-13,backward,-50.0,0.0,0.0,0.0,0.6151055097579956,0.6151055693626404,0.03497396782040596,52.43989181518555,14.429046630859375,0
720,-0.3050373713720502,-1.5935149198465464,0.19941504403067728,0.6539542773818872,-0.04164579253213277,0.0029997702747297517,-0.08797520888456788,0.27674668713681166,-0.5804642949524476,0.760744921814056,0.2462178164075564,2.699615653062063,-1.633164615687901e-13,backward,-50.0,0.0,0.0,0.0,0.5937629342079163,0.593762993812561,0.06140907108783722,53.32166290283203,15.281623840332031,0
724,-0.29534650445630245,-1.5886441853406839,0.19694337334744655,0.09880162887997194,0.06845041219895272,0.0158954434046224,-0.0862366015278665,0.2785961282128523,-0.5794760293392555,0.7610223238006506,-0.1868565134378084,0.2697930463741348,1.0991242452162881e-14,forward,50.0,0.0,0.0,0.0,0.6396013498306274,0.6396012902259827,0.034571900963783264,51.18375015258789,14.628898620605469,0
728,-0.2680789985744468,-1.580862719865508,0.19780741811436167,0.5166985421912875,0.1271385081465779,0.011387383751113145,-0.05924603779123217,0.3103595678874092,-0.573078869953664,0.7561398378867575,-0.44022184942277365,1.8031492657272092,1.9602920767755952e-13,backward,-50.0,0.0,0.0,0.0,0.6124798059463501,0.6124798059463501,0.0360710509121418,50.56727600097656,14.675300598144531,0
732,-0.22628803819831322,-1.5703819692229515,0.1991167988466525,0.6382054483318016,0.18087295198384518,0.04958095020095461,-0.12442910051573945,0.3956750412177599,-0.5295251519508891,0.7399741712746167,-0.11060326297624616,0.629139601950679,4.297038731953948,left,0.0,-50.0,0.0,0.0,0.5963312387466431,0.5963312387466431,0.03231367468833923,51.772132873535156,16.18311882019043,0
736,-0.17163354314408125,-1.5537216999183492,0.1947584093117529,0.8616954382585212,0.2694634151775455,-0.3340293509860104,-0.19195417126901393,0.4908902201026357,-0.4719696032627426,0.7067001355143645,-0.3297447346510507,1.2493269716607165,3.583355521145851,backward,-50.0,0.0,0.0,0.0,0.6657031178474426,0.6657031774520874,0.040187716484069824,51.438720703125,15.311666488647461,0
740,-0.11150683562922656,-1.5325765020767905,0.198077733087371,0.9510748441154453,0.36482206002513895,0.009977044761530635,-0.19067268386227446,0.5486010655357517,-0.4505755858126703,0.6779841001021809,-0.053380889107845046,0.13916159780328427,-4.74617824236205,rotate_right,0.0,0.0,0.0,-5.0,0.686995267868042,0.686995267868042,0.058326683938503265,50.372093200683594,14.196023941040039,0
744,-0.039953307100327004,-1.500338348921972,0.19964678844943076,1.0601261671492768,0.47330543295709815,0.06875086482553398,-0.07368055903865954,0.5026408879320096,-0.519222888894677,0.6872633444659605,-0.40870916564365284,0.9539590906183362,-3.911947199537472,forward,50.0,0.0,0.0,0.0,0.8243741989135742,0.8243741989135742,0.13487523794174194,49.98945236206055,13.692817687988281,0
748,0.02605144503885686,-1.4706493609585565,0.19784110100645802,0.9249057034778247,0.4167339092301149,0.06660509521876659,0.037113435309438385,0.46703021977716724,-0.5647554824535074,0.6793795785664515,-0.6222049014175561,1.5188846835846816,-3.2949908637727123,left,0.0,-50.0,0.0,0.0,0.7562241554260254,0.7562241554260254,0.11190561950206757,51.54325485229492,13.947505950927734,0
752,0.0925574880357492,-1.4359290209420867,0.20131369857574447,1.0780048407092448,0.6242229337757803,0.0828029338472264,0.14896834610985532,0.44617368460268697,-0.5874175304339515,0.6585424207780651,-0.8522049633883105,1.877312293828866,-2.801274560899068,left,0.0,-50.0,0.0,0.0,0.8090507984161377,0.8090509176254272,0.12144900113344193,60.10056686401367,13.788429260253906,0
756,0.15629186801654463,-1.398955554879612,0.19841169220917615,0.9246931259698127,0.5134904443826936,0.12070706638193598,0.26263629282804607,0.4353351061844548,-0.5853591812502142,0.6315537601336795,-1.193185480190547,2.230465847080442,-2.381418681568604,left,0.0,-50.0,0.0,0.0,0.7193464636802673,0.7193466424942017,0.059090957045555115,46.67545700073242,13.237359046936035,0
760,0.2890313709809566,-1.2926161127486808,0.23063094890931096,3.0841263872195257,2.7560351421288414,0.9129545843543251,0.1769318563118132,0.5173582440646054,-0.36867002503060814,0.7517432927298886,-1.8953499139691803,-0.3624920986093516,4.340362678632145,left,0.0,-50.0,0.0,0.0,0.6085981130599976,0.6085981726646423,0.04385858774185181,47.68936538696289,13.6965913772583,0
764,0.4765198868828218,-1.130120859935441,0.24145592811961702,2.6007756729646423,2.0558083582840547,-0.35149261258042436,0.06446674507782982,0.5659461925593053,-0.28858629070921976,0.7695887854701298,2.5905203907920326e-17,-6.29126380620922e-17,4.123214942505723,right,0.0,50.0,0.0,0.0,0.5916594862937927,0.5916594862937927,0.04892845079302788,54.841182708740234,14.87241268157959,0
768,0.5186027664601095,-1.0995979379907406,0.2106369094628013,0.022487051584826015,-0.13486495095977663,-0.849650017311613,0.03912222127815247,0.5751308612081177,-0.26981777655241573,0.7712926239402155,0.0,0.0,0.0,right,0.0,50.0,0.0,0.0,0.5698891878128052,0.5698891878128052,0.07593921571969986,56.11908721923828,15.981660842895508,0
772,0.5120813885527782,-1.1292392787476824,0.19512315997489366,-0.17137382694954273,-0.5148426032885037,0.12197325646682769,-0.03149520934188358,0.5929580486964445,-0.23862930034748484,0.768417114131567,0.20643828943006387,-0.04509901255927361,4.517452382131647,forward,50.0,0.0,0.0,0.0,0.5460942983627319,0.5460942983627319,0.047057170420885086,53.21736526489258,16.0133056640625,0
776,0.5655725831733684,-1.0440704882542153,0.30337230689257055,1.7877955692940133,2.884545388364056,2.962018517106667,-0.22649900670070375,0.45906637754139906,0.27557983116229473,0.8136412093983277,-2.510780378660952,-1.6797452203147476,3.6656429019969914,backward,-50.0,0.0,0.0,0.0,0.6169676780700684,0.6169677376747131,0.03653402999043465,49.992820739746094,14.258295059204102,0
780,0.6695121785751569,-0.8800802930130206,0.4672430010434358,1.6378292569714021,2.01418597503407,1.935736203690031,-0.26466791523440036,0.40106090239213793,0.394240011153019,0.7833746618470294,-2.0864218315301075,-1.3958437499587844,3.0460957247876737,backward,-50.0,0.0,0.0,0.0,0.6033380031585693,0.6033380031585693,0.03706762194633484,52.99317932128906,14.909680366516113,0
784,0.6681588196910375,-0.8876287018316005,0.45170471901655346,-0.026782003218542526,-0.1493776053390542,-0.4174896609455091,-0.26466791523440036,0.40106090239213793,0.394240011153019,0.7833746618470294,1.4802973661668754e-17,1.4802973661668754e-17,-4.75,rotate_right,0.0,0.0,0.0,-5.0,0.6647921204566956,0.6647921204566956,0.054060034453868866,50.5013313293457,13.715622901916504,0
788,0.6655136067360881,-0.8898071378534032,0.39180737316633885,-0.03627609724456438,0.24500595666443867,-1.4338255975018095,-0.15203874395378147,0.4524485950034245,0.33401392590871976,0.8127786823701936,7.401486830834375e-18,-1.0362081563168127e-16,-3.9471806391339883,left,0.0,-50.0,0.0,0.0,0.6474691033363342,0.6474691033363342,0.047095946967601776,52.38642120361328,14.409988403320312,0
792,0.6635108793748162,-0.8685382241593596,0.26764410152207885,-0.024607060347721983,0.3954569804822029,-2.1478577183301995,-0.2143259879434087,0.42531499223482,0.3679431901827013,0.7986171404813155,-7.401486830834377e-17,-2.960594732333751e-17,-4.75,rotate_right,0.0,0.0,0.0,-5.0,0.6704256534576416,0.6704255938529968,0.044598519802093506,47.684871673583984,14.302943229675293,0
796,0.6645151943207572,-0.8322366152655719,0.18348508833607055,0.10745073519543819,0.37697337358824223,0.08611258259441484,-0.07845321328057199,0.48193220491892647,0.3318401620665396,0.8071360170551105,-2.0222047921184085,0.3108848356313645,-4.167391749475674,backward,-50.0,0.0,0.0,0.0,0.7248245477676392,0.7248246073722839,0.053028956055641174,51.301856994628906,13.752492904663086,0
800,0.6690576283160607,-0.8009544871464328,0.18843470718538752,0.055771497337498754,0.47634643352446715,0.06028848425006855,-0.129677827035396,0.45671947893082865,0.39141683676750916,0.7882790360243304,-0.5850143255733933,0.06748936197886735,4.299200573057306,left,0.0,-50.0,0.0,0.0,0.7299515008926392,0.7299515008926392,0.04735565930604935,50.23158264160156,13.785917282104492,0
804,0.6704436162299827,-0.8067808480387437,0.19234871864574016,0.00019152615906923358,0.0007874256699414541,0.03986755489178559,-0.0988904222833945,0.47190579183300746,0.37232966762307984,0.7930297766305884,-0.003937128349685283,0.0009576307953330188,2.2183207478715173e-13,stop,0.0,0.0,0.0,0.0,0.83902907371521,0.8390291929244995,0.11823167651891708,55.73788833618164,13.065831184387207,0
808,0.6703073852443169,-0.8066135651155769,0.19451583983242882,-0.002391706331809566,0.0029647014607762402,0.028560835656891104,-0.16121248503737035,0.44129004837653624,0.4086359791993559,0.7824897854769055,-0.008021540996020243,0.028242630628776952,4.744695066605343,rotate_left,0.0,0.0,0.0,5.0,0.8064160943031311,0.8064161539077759,0.09349311888217926,50.52586364746094,12.676233291625977,0
812,0.6602840240337539,-0.784268890977942,0.19606835019404092,-0.14001241011190724,0.4782073851787867,0.020460781596389532,-0.2556760325333651,0.37817737593405387,0.48568482903149357,0.7454675617143108,-1.3857594015845636,-0.4591988852392343,3.904839138499398,left,0.0,-50.0,0.0,0.0,0.6741197109222412,0.6741197109222412,0.06241672486066818,47.020416259765625,13.367467880249023,0
816,0.6523535757702801,-0.7484371336440064,0.1987962041747643,-0.10824579846334341,0.5206653091820772,0.006228499957704303,-0.30395107166986646,0.324674899843174,0.5830593748995302,0.6798836082627185,-2.462648096987122,-0.5257760547638461,3.2392468639122787,left,0.0,-50.0,0.0,0.0,0.7081272602081299,0.7081272602081299,0.04094488173723221,52.447383880615234,14.219351768493652,1
820,0.8020794126654517,-0.5708763347805907,0.39218955032599384,4.148049141765679,4.6601248607451335,5.330670145269469,-0.23284518045398772,-0.09131646822278615,0.9063369365357198,0.3405844712280837,-2.419805661058958,-2.6526792817947435,3.4796311860086466,left,0.0,-50.0,0.0,0.0,0.658592700958252,0.658592700958252,0.05709989741444588,52.11945724487305,15.52511215209961,1
824,1.0135971124225085,-0.32925119334641606,0.9293360168370853,2.8648281013501484,3.6637553179700135,7.271196290622785,-0.11067804342485824,-0.3016105195414638,0.9465014524646777,-0.03027318430276329,-3.038250042328292,-2.0816353880586544,2.6244799227322586,backward,-50.0,0.0,0.0,0.0,0.6735480427742004,0.6735479831695557,0.06326182186603546,48.887630462646484,15.507770538330078,1
828,1.0995689880849844,-0.21447842171911707,1.128612213932768,0.16832830250844238,-0.2116652987018697,-0.2616491984035613,-0.09279814391076395,-0.33325203867613606,0.9340160823829977,-0.08913776447069796,0.0,0.0,0.0,left,0.0,-50.0,0.0,0.0,0.6675449013710022,0.6675448417663574,0.052985865622758865,50.01654052734375,14.009672164916992,0
832,1.0856947936096022,-0.197032243779241,1.0964957701066005,-0.32953351457321733,0.41437363031043856,-0.7646216127211962,-0.08919800495076013,-0.36995281235731176,0.9200966688673529,-0.09274024197143681,-3.7007434154171884e-18,-7.401486830834377e-18,4.75,rotate_left,0.0,0.0,0.0,5.0,0.6929960250854492,0.6929960250854492,0.05948033556342125,55.38743209838867,13.766349792480469,0
836,1.0818585425552358,-0.1706376616030745,1.0249820419139282,-0.18035638635879547,0.5492412497445793,-1.3376377341976702,-0.07424198876244655,-0.5040725906434073,0.8540221231290952,-0.10509597362750508,1.480297366166875e-17,-2.2204460492503132e-17,4.522395833333333,right,0.0,50.0,0.0,0.0,0.6524673104286194,0.6524672508239746,0.05113653093576431,53.36689758300781,13.784795761108398,0
840,1.0928878244730795,-0.12165601668037976,0.9177832691186308,0.20670913998796797,0.6095520681771542,-1.7753581080425478,-0.05945095077844049,-0.614228993544798,0.7785664434849656,-0.11411669912705999,1.4687325429936964e-17,-7.40148683083438e-18,3.784452175491587,forward,50.0,0.0,0.0,0.0,0.6870278120040894,0.6870278120040894,0.043392300605773926,48.924560546875,12.911680221557617,0
844,1.099110603111031,-0.07740744970645402,0.7779191016480592,0.28862511485228637,0.8038868170009066,-2.230591642818859,-0.06870085449533594,-0.5476151455448209,0.826777246785256,-0.1087990310606081,-2.4054832200211726e-17,0.0,-4.314275334110967,backward,-50.0,0.0,0.0,0.0,0.6360998153686523,0.6360998749732971,0.048510368913412094,49.525390625,14.33874225616455,0
848,1.111173934990902,-0.023489882292279145,0.6113453616054356,0.20644433468234394,1.077012379055654,-2.656045466333675,-0.0821331462532999,-0.43664390736697417,0.890384782883886,-0.09905141520771188,-1.8272420613622368e-17,-1.4802973661668754e-17,-3.633564421790965,backward,-50.0,0.0,0.0,0.0,0.6879233121871948,0.6879233121871948,0.04371846839785576,58.16490936279297,13.855499267578125,0
852,1.1047822926208772,0.05493889158024635,0.41624437435245465,-0.39179398925788356,1.1231068188192623,-3.0924718826589017,-0.09580555177230926,-0.30096874196981066,0.9449131070045506,-0.08589722240980702,-1.850371707708596e-18,7.401486830834375e-18,-4.123214942505723,forward,50.0,0.0,0.0,0.0,0.7011613845825195,0.70116126537323,0.06895607709884644,50.65188217163086,13.145862579345703,0
856,1.1084449947690038,0.057616729036312236,0.3978966451553536,-0.002592933671700992,-0.0018957192330605888,-0.48504470143314177,-0.09580555177230926,-0.30096874196981066,0.9449131070045506,-0.08589722240980702,0.0,0.0,0.0,forward,50.0,0.0,0.0,0.0,0.7427552938461304,0.7427553534507751,0.08474558591842651,53.97317886352539,13.45340347290039,0
860,1.0958211208729631,0.07563026661018946,0.33496984379838024,-0.14590251513225147,0.20707642945867227,-1.1503822712614478,-0.09233129501842305,-0.33812603166011895,0.9322627044699706,-0.08962125042832982,-1.4802973661668754e-17,0.0,4.75,rotate_left,0.0,0.0,0.0,5.0,0.649942934513092,0.6499429941177368,0.061981264501810074,48.69041442871094,13.10808277130127,0
864,1.0762216075104292,0.08036250577483553,0.23370466993672426,-0.3195562646851547,0.00468407964413789,-1.7179981964273947,-0.07780856757936457,-0.4744365285260459,0.8708346248467834,-0.10248347856783521,-1.8503717077085944e-17,1.4802973661668754e-17,4.314275334110967,forward,50.0,0.0,0.0,0.0,0.7012557983398438,0.7012558579444885,0.08257197588682175,54.36268615722656,13.446876525878906,0
868,1.06830036546645,0.06669709013132162,0.17672788468832687,-0.01900809800598989,-0.031917951485350385,0.12136755814786265,-0.05848505534380794,-0.4667714575244241,0.8777185158985344,-0.09118175031677501,1.0825279594817312,-0.6194311543600393,-4.4470327632741515,backward,-50.0,0.0,0.0,0.0,0.6396284103393555,0.639628529548645,0.053727589547634125,50.806739807128906,14.099013328552246,0
872,1.0614300098654954,0.05461457468925864,0.18332518435600914,-0.12377399306057135,-0.21800264114689474,0.08694686422951942,-0.037803072934082915,-0.5976825245959271,0.7951186866311272,-0.09556569279490801,0.16616712129698297,-0.09434366487535777,4.745100467672346,rotate_left,0.0,0.0,0.0,5.0,0.6828705072402954,0.6828705072402954,0.04811256378889084,49.81877899169922,13.65791130065918,0
876,1.0547846456985694,0.0408522286835066,0.18805144339294683,-0.00021988024693385717,-0.0005063211570788724,0.06228812142810075,-0.028733786154943985,-0.6271036767758348,0.7727018202620148,-0.0940597951900827,0.0025316057853675914,-0.0010994012346668951,4.128304797354729e-14,stop,0.0,0.0,0.0,0.0,0.6826097369194031,0.6826096773147583,0.04967774450778961,54.023521423339844,12.21004581451416,0
880,1.0357441656284265,0.04464731629858678,0.19143730209414572,-0.1880040356502578,0.05734601174253296,0.04462277168270182,0.01028230241939405,0.7089860550795999,-0.6971512633703114,0.10589222795277008,-0.12927888330723952,-0.5443822550701259,4.299460413237243,left,0.0,-50.0,0.0,0.0,0.6436222791671753,0.6436223387718201,0.039139967411756516,57.399871826171875,14.652929306030273,0
884,1.0280530313797234,0.04699330782698134,0.19386290743123938,1.6461892783390443e-15,-1.6233032194261551e-15,0.031967439489180016,-0.012212114379591006,-0.6803547699916397,0.7245218733484621,-0.10971010095537223,5.859293031676682e-15,5.948040636495127e-15,-1.0494766187116396e-30,stop,0.0,0.0,0.0,0.0,0.6713986992835999,0.6713986992835999,0.08509029448032379,54.725730895996094,15.348508834838867,0
888,1.0163790116176454,0.04758891751984333,0.19560059401847107,-5.590230624918611e-15,-3.015673837454019e-15,0.022901248599277613,-0.017242156564541627,-0.6203853017423037,0.7760119443503908,-0.11238437455732345,1.183286564013316e-14,-2.1925814037706274e-14,-4.941937550781019e-30,stop,0.0,0.0,0.0,0.0,0.7515041828155518,0.7515041828155518,0.0845155343413353,51.16410446166992,16.21733856201172,0
892,1.0194995601821648,0.06919424970296088,0.196845460456252,-0.06720000262824852,0.5690632757283354,0.016406293271783834,-0.041710461527538815,-0.499882504799895,0.8572680313032869,-0.1160570605328661,-0.6700561809857614,0.08422421616484718,-4.101009504500265,right,0.0,50.0,0.0,0.0,0.7677791118621826,0.7677789926528931,0.10063247382640839,58.11774444580078,17.37611961364746,0
896,1.0181559623689074,0.1213817655921855,0.19773727400841926,0.25624267816773094,0.8835378092977436,0.011753352999584049,-0.07161502379975392,-0.38933482058192836,0.9073045248964207,-0.1417327941976689,-1.2500426686135555,0.011871549913518034,-3.445335948479258,backward,-50.0,0.0,0.0,0.0,0.7308934926986694,0.7308934926986694,0.06168175861239433,49.43768310546875,15.129528999328613,0
900,1.0297582465993058,0.1097816448253369,0.19837616295882107,0.33953736380132943,-0.3547535524850796,0.008420019345207808,-0.08411123308178212,-0.3189491395149797,0.9348389465712925,-0.13142637043452166,0.1989135236035951,0.20126811304341255,-4.515175553799738,left,0.0,-50.0,0.0,0.0,0.742996335029602,0.742996335029602,0.08444724231958389,50.516746520996094,15.94489860534668,0
904,1.0826245856010317,0.11060864798593537,0.19883385850511104,0.9274839635693136,0.11846038798251154,0.006032042582006875,-0.11327986345227971,-0.18529834448290725,0.9700363539582123,-0.10891128530866125,-0.025155453278615854,0.1969542723063811,-4.744908865900113,rotate_right,0.0,0.0,0.0,-5.0,0.6388126611709595,0.6388126611709595,0.053785115480422974,47.801536560058594,15.84925651550293,0
908,1.0940695101986715,0.11691736958989947,0.19916174837229744,0.4538049690161729,0.25769995107686844,0.004321312840161989,-0.10373303113720014,-0.29369020728511047,0.9424071109949951,-0.12187845396945442,-0.13861354812804888,0.2539071627546594,4.302651097885631,backward,-50.0,0.0,0.0,0.0,0.6733593344688416,0.6733593344688416,0.062323521822690964,52.65681457519531,17.82189178466797,0
912,1.1405577372101168,0.15747709668048374,0.19939664636480506,0.6268518365056608,0.7149486607724687,0.003095758096740925,-0.11267531866764993,-0.3492819330412423,0.9208029407410654,-0.13201646918745702,-0.14948205367454856,0.1310626972422171,-4.744902507675908,rotate_right,0.0,0.0,0.0,-5.0,0.6700116395950317,0.6700116395950317,0.05500337481498718,49.170982360839844,15.465802192687988,0
